Round,Player1,Player1_Deck,Player1_Wins,Player2,Player2_Deck,Player2_Wins,Draws,IsBye,Result
3,Andrew Bader,Izzet Lessons,0,SkyB1,Jeskai Control,2,0,False,SkyB1 won 2-0-0
3,Patrick Murphy,Mono-Red Aggro,2,Austin Baesemann,Jeskai Control,0,0,False,Patrick Murphy won 2-0-0
3,DarB14,Boros Dragons,0,austing2314,Boros Dragons,2,0,False,austing2314 won 2-0-0
3,Chris Arebalo,Azorius Tempo,2,Joe Briones III,Boros Dragons,0,0,False,Chris Arebalo won 2-0-0
3,Kevin Kingsley,Izzet Spellementals,1,A. Adams,Izzet Lessons,2,0,False,A. Adams won 2-1-0
3,Aaron Ward,Dimir Excruciator,2,Andrew Tao,Izzet Lessons,1,0,False,Aaron Ward won 2-1-0
3,Flipside,Dimir Midrange,1,Michael Prince,Five-Color Control,2,0,False,Michael Prince won 2-1-0
3,Kristienne Harris,Grixis Reanimator,2,Peachums,Dimir Midrange,1,0,False,Kristienne Harris won 2-1-0
3,ZaneBay,Izzet Elementals,2,LizardWizz,Izzet Elementals,1,0,False,ZaneBay won 2-1-0
3,GregM,Simic Rhythm ,2,SammyGregory,Izzet Spellementals,1,0,False,GregM won 2-1-0
3,Christopher Medina,Izzet Elementals,2,SnackTeamSix,Simic Rhythm,1,0,False,Christopher Medina won 2-1-0
3,Parker Goff,Dimir Excruciator,1,Frank K,Azorius Control,2,0,False,Frank K won 2-1-0
3,savagegalaxy,Boros Monument,1,Nain Octain,Mono-Green Landfall,2,0,False,Nain Octain won 2-1-0
3,JamE10,Mardu Dragons,2,MrPanguin,Simic Rhythm,1,0,False,JamE10 won 2-1-0
3,Richard LIU,Izzet Otters,1,doejurko,Bant Airbending,2,0,False,doejurko won 2-1-0
3,GarD10,Simic Landfall,1,James Dimitrov,Izzet Lessons,2,0,False,James Dimitrov won 2-1-0
3,Andrew Robinson,Mono-Red Aggro,2,Matthew Bonura,Bant Airbending,1,0,False,Andrew Robinson won 2-1-0
3,William Hahn,Temur Harmonizer,0,John Hall,Temur Harmonizer,2,0,False,John Hall won 2-0-0
3,Kyle McGee,Azorius Tempo,0,Floodle,Izzet Spellementals,2,0,False,Floodle won 2-0-0
3,Joshua Hougland,Dimir Midrange,2,DuhChosenNoodle,Dimir Demons,1,0,False,Joshua Hougland won 2-1-0
3,Brennan Roy,Izzet Prowess,2,Kyle Schwab,Izzet Spellementals,0,0,False,Brennan Roy won 2-0-0
3,05MonU,Izzet Spellementals,1,JellemaDilemma,Grixis Elementals,2,0,False,JellemaDilemma won 2-1-0
3,deanthonymdavis,Bant Omniscience,2,Julian Weiswasser,Mono-Green Landfall,0,0,False,deanthonymdavis won 2-0-0
3,Jacob Dunlap,Jeskai Control,1,DanT39,Izzet Lessons,2,0,False,DanT39 won 2-1-0
3,cbrower,Boros Dragons,2,Benjamin Hewitt,Izzet Blink,1,0,False,cbrower won 2-1-0
3,Jacob Koshak,Azorius Tempo,2,Peregrine Higgins,Sultai Reanimator,0,0,False,Jacob Koshak won 2-0-0
3,Pierce Barham,Dimir Excruciator,0,Gage Hergert,Dimir Midrange,2,0,False,Gage Hergert won 2-0-0
3,Caleb Mears,Dimir Midrange,1,NSingman,Simic Rhythm,2,0,False,NSingman won 2-1-0
3,Mason Grode,Golgari Midrange,2,Tyler Kelly,Izzet Aggro,1,0,False,Mason Grode won 2-1-0
3,Thomas Trinh,Dimir Midrange,2,Tristan Emmerson,Bant Airbending,1,0,False,Thomas Trinh won 2-1-0
3,downbadsoup,Orzhov Midrange,0,Evariel,Temur Harmonizer,2,0,False,Evariel won 2-0-0
3,JefB22,Simic Rhythm,2,Caleb Burke,Mono-Green Landfall,1,0,False,JefB22 won 2-1-0
3,Luke Comeau,Azorius Tempo,1,jimaracich,Azorius Control,2,0,False,jimaracich won 2-1-0
3,Sean Flynn,Izzet Blink,2,Noah Root,Bant Airbending,1,0,False,Sean Flynn won 2-1-0
3,JacobSmith1,Sultai Reanimator,2,Crazycat,Boros Dragons,0,0,False,JacobSmith1 won 2-0-0
3,Tom Strong,Izzet Lessons,2,Miguel Chavez,Dimir Excruciator,1,0,False,Tom Strong won 2-1-0
3,Eric Struble,Mono-Black Midrange,2,ShoutcasterMage,Jeskai Control,0,0,False,Eric Struble won 2-0-0
3,Carl Reuschel,Mono-Green Landfall,2,RiChard Wilson,Grixis Elementals,0,0,False,Carl Reuschel won 2-0-0
3,S4rkh4nUnbr0k3n,Orzhov Control,1,Damion Mims,Mono-Green Landfall,2,0,False,Damion Mims won 2-1-0
3,Logan16carter,Mono-White Tokens,0,Cody Johnson,Rakdos Monument,2,0,False,Cody Johnson won 2-0-0
3,Michael Malone,Mono-Blue Prowess,1,Timothy Gruneich,Simic Rhythm,2,0,False,Timothy Gruneich won 2-1-0
3,Lukas Parson,Grixis Elementals,0,Andywitt,Dimir Midrange,2,0,False,Andywitt won 2-0-0
3,Carolyn Pardee,Simic Rhythm,1,Pickle3500,Izzet Lessons,2,0,False,Pickle3500 won 2-1-0
3,Bretthiggins3,Izzet Spellementals,0,Nathan Johnson,Azorius Tokens,2,0,False,Nathan Johnson won 2-0-0
3,Tye Bryan,Izzet Lessons,2,Tyrell Nelson,Dimir Excruciator,1,0,False,Tye Bryan won 2-1-0
3,Jackson Todd,Dimir Midrange,2,Richard Brown Jr,Sultai Elementals,0,0,False,Jackson Todd won 2-0-0
3,Masterskywalker,Esper Control,0,Nigel Hagley,Izzet Lessons,2,0,False,Nigel Hagley won 2-0-0
3,Adam Weiss,Izzet Lessons,1,Sam Clayton,Dimir Midrange,2,0,False,Sam Clayton won 2-1-0
3,Jason Qiu,Temur Harmonizer,2,Christopher Wright,Bant Airbending,0,0,False,Jason Qiu won 2-0-0
3,RamenNoodlerz,Jeskai Control,2,Fred Davis,Izzet Spellementals,1,0,False,RamenNoodlerz won 2-1-0
3,Daniel Lebben,Mono-Green Landfall,2,SimonRichman777,Sultai Reanimator,0,0,False,Daniel Lebben won 2-0-0
3,Archaea13,Jeskai Control,2,Michael Kral,Azorius Tempo,1,0,False,Archaea13 won 2-1-0
3,BraydenPlaysCards,Mono-Red Aggro,2,YNG_K0Bur,Izzet Lessons,0,0,False,BraydenPlaysCards won 2-0-0
3,George Funk,Dimir Midrange,2,Gunner Sledgeski,Rakdos Monument,0,0,False,George Funk won 2-0-0
3,James Baranoski,Dimir Excruciator,0,Chandler Moreland,Dimir Midrange,2,0,False,Chandler Moreland won 2-0-0
4,Wyatt Gibson,Simic Rhythm,2,,,0,0,True,Wyatt Gibson was awarded a bye
4,Julian Korfine,Dimir Excruciator,2,,,0,0,True,Julian Korfine was awarded a bye
4,Nick Deriu,Four-Color Control,1,JDD,Dimir Excruciator,2,0,False,JDD won 2-1-0
4,Josh Moscoe,Temur Harmonizer,2,AleS46,Izzet Prowess,1,0,False,Josh Moscoe won 2-1-0
4,Hunter Curtis,Dimir Midrange,0,J  P,Mono-Red Aggro,2,0,False,J  P won 2-0-0
4,Raymond Menkov,Izzet Lessons,2,Alaw19,Izzet Spellementals,0,0,False,Raymond Menkov won 2-0-0
4,Kai Nankoe,Mono-Green Landfall,2,BoshNRoll_Brian,Simic Rhythm,1,0,False,Kai Nankoe won 2-1-0
4,Brendan Atkinson,Boros Dragons,2,Nicholas Boyer,Rakdos Monument,1,0,False,Brendan Atkinson won 2-1-0
4,Eric Brown,Orzhov Aggro,0,Wesley Hickman,Temur Rhythm,2,0,False,Wesley Hickman won 2-0-0
4,Jon Kennedy,Azorius Tempo,2,Daniel Orwig,Azorius Aggro,0,0,False,Jon Kennedy won 2-0-0
4,David Koon,Mono-Green Landfall,1,Sean McCary,Izzet Elementals,2,0,False,Sean McCary won 2-1-0
4,Nick Osterude,Izzet Lessons,0,Berkley Gryder,Azorius Tempo,2,0,False,Berkley Gryder won 2-0-0
4,Michael DeBenedetto-Plummer,Dimir Excruciator,2,Michael Nolan,Temur Harmonizer,1,0,False,Michael DeBenedetto-Plummer won 2-1-0
4,Andrew Debevoise,Dimir Midrange,0,DjsAdventures,Izzet Lessons,2,0,False,DjsAdventures won 2-0-0
4,Tayen Owens,Izzet Looting,1,Connor Laehn,Dimir Midrange,2,0,False,Connor Laehn won 2-1-0
4,Leonard Routh,Izzet Prowess,2,MajicMiranda,Dimir Midrange,0,0,False,Leonard Routh won 2-0-0
4,Teddy Froelich,Dimir Midrange,0,J.D. Emerick,Boros Dragons,2,0,False,J.D. Emerick won 2-0-0
4,Majortuna,Gruul Landfall,1,Angus Johnson,Izzet Spellementals,2,0,False,Angus Johnson won 2-1-0
4,Zach Boblitt,Izzet Lessons,0,Chris Danis,Dimir Midrange,2,0,False,Chris Danis won 2-0-0
4,Isaac Sears,Mono-Green Landfall,0,Jordan Vonderwell,Mono-Green Landfall,2,0,False,Jordan Vonderwell won 2-0-0
4,JustinKame,Azorius Tempo,0,Jeffery Elmore,Azorius Tempo,2,0,False,Jeffery Elmore won 2-0-0
4,Sam Bogue,Mono-Green Landfall,2,Dancypluto270,Jeskai Control,0,0,False,Sam Bogue won 2-0-0
4,Chadi Rachid,Jeskai Control,0,Nolan Chaney,Azorius Tempo,2,0,False,Nolan Chaney won 2-0-0
4,Michael Gwynn,Grixis Elementals,0,Ryan Goldberg,Dimir Excruciator,2,0,False,Ryan Goldberg won 2-0-0
4,SykeE,Sultai Rhythm,2,drezha daniels,Dimir Midrange,0,0,False,SykeE won 2-0-0
4,Dustin Thompson,Dimir Midrange,2,Patrick Richardson,Azorius Otters,1,0,False,Dustin Thompson won 2-1-0
4,robert seder,Dimir Excruciator,1,Alan Ke,Simic Rhythm,2,0,False,Alan Ke won 2-1-0
4,Christopher Turnbull,Izzet Lessons,2,Robert Rose,Five-Color Control,1,0,False,Christopher Turnbull won 2-1-0
4,Larry Coleman,Simic Rhythm,0,Douglas Bailey,Mono-Green Landfall,2,0,False,Douglas Bailey won 2-0-0
4,Will Harms,Dimir Midrange,1,Hugh Coyne,Izzet Lessons,2,0,False,Hugh Coyne won 2-1-0
4,Jacob DuBois,Bant Airbending,0,Charlie Drevecky,Mono-Red Aggro,2,0,False,Charlie Drevecky won 2-0-0
4,Ari Jones,Mono-Green Landfall,1,Brian Rogers,Izzet Lessons,2,0,False,Brian Rogers won 2-1-0
4,Aaron Lewis,Azorius Tempo,1,William Heise,Temur Harmonizer,2,0,False,William Heise won 2-1-0
4,John Puglisi Clark,Mono-Green Landfall,2,jahmed13,Azorius Tempo,0,0,False,John Puglisi Clark won 2-0-0
4,Gabriel Clark,Bant Airbending,1,Kyle Rehome,Mono-Green Landfall,2,0,False,Kyle Rehome won 2-1-0
4,Tysen Sample,Dimir Midrange,2,Dinonolan,Sultai Reanimator,0,0,False,Tysen Sample won 2-0-0
4,Maxwell Hogg,Azorius Tempo,2,zachcampion02,Jeskai Control,1,0,False,Maxwell Hogg won 2-1-0
4,Nico Ferrigno,Mono-Green Landfall,2,sabastian daniels,Izzet Elementals,0,0,False,Nico Ferrigno won 2-0-0
4,Amelia Stephens,Mono-Green Landfall,2,Jacob Mitchell-Rabaey,Izzet Blink,0,0,False,Amelia Stephens won 2-0-0
4,Sanggu Lee,Dimir Excruciator,1,Moomkes,Izzet Elementals,2,0,False,Moomkes won 2-1-0
4,aleckhan,Izzet Lessons,1,Benji Solomon,Mono-Green Landfall,2,0,False,Benji Solomon won 2-1-0
4,Allen Norman,Mono-Green Landfall,0,Hunter Ovington,Mono-Green Landfall,2,0,False,Hunter Ovington won 2-0-0
4,Mickey Cushing,Dimir Excruciator,2,Dawson Slusser,Rakdos Monument,1,0,False,Mickey Cushing won 2-1-0
4,Izaak van Til,Izzet Prowess,0,Wentong Zhang,Boros Dragons,2,0,False,Wentong Zhang won 2-0-0
4,Alex Wells,Temur Harmonizer,1,IsaakWard,Izzet Prowess,2,0,False,IsaakWard won 2-1-0
4,Christopher Kral,Azorius Tempo,2,Vasilios Morikis,Mono-Green Landfall,1,0,False,Christopher Kral won 2-1-0
4,Bryan Hohns,Dimir Midrange,2,Joseph Nunez,Simic Rhythm,0,0,False,Bryan Hohns won 2-0-0
4,David Dufour,Boros Dragons,0,Alex Purdy,Izzet Lessons,2,0,False,Alex Purdy won 2-0-0
4,The Dark Stream,Sultai Rhythm,0,Collins Mullen,Izzet Prowess,2,0,False,Collins Mullen won 2-0-0
4,Kevin Farrell,Mono-Green Landfall,2,Ronan Casey,Izzet Lessons,1,0,False,Kevin Farrell won 2-1-0
4,GaryP1,Jeskai Midrange,1,Ben Fauerbach,Dimir Excruciator,2,0,False,Ben Fauerbach won 2-1-0
4,Sergeykr,Sultai Reanimator,2,Matthew Glick,Izzet Elementals,0,0,False,Sergeykr won 2-0-0
4,Trenton Hawes,Dimir Excruciator,0,Tyson Roylance,Dimir Excruciator,2,0,False,Tyson Roylance won 2-0-0
4,Eric Doyle,Izzet Spellementals,1,Reed Johnston,Grixis Elementals,2,0,False,Reed Johnston won 2-1-0
4,James Drake,Izzet Lessons,1,Samuel Braatz,Gruul Harmonizer,2,0,False,Samuel Braatz won 2-1-0
4,ScoB23,Izzet Spellementals,1,Slavisa Tosanovic,Dimir Bounce,2,0,False,Slavisa Tosanovic won 2-1-0
4,Daniel Genova,Four-Color Rhythm,0,Elijah Herr,Simic Rhythm,2,0,False,Elijah Herr won 2-0-0
4,Cody Treu,Dimir Excruciator,1,Prez Kuhnke,Izzet Lessons,2,0,False,Prez Kuhnke won 2-1-0
4,jdotmonte,Azorius Tempo,0,Zane Toledo,Izzet Spellementals,2,0,False,Zane Toledo won 2-0-0
4,Icecreaam,Izzet Prowess,2,Akshay Karthik,Azorius Tempo,0,0,False,Icecreaam won 2-0-0
4,Zach Zakfeld,Izzet Spellementals,0,Omri Khaykovich,Izzet Lessons,2,0,False,Omri Khaykovich won 2-0-0
4,Philip Silberman,Mono-Green Landfall,0,caleb durward,Dimir Midrange,2,0,False,caleb durward won 2-0-0
4,Johann Ayala Serrano,Dimir Midrange,2,MTGFamily,Temur Harmonizer,1,0,False,Johann Ayala Serrano won 2-1-0
4,Maxx Kominowski,Izzet Lessons,0,Gavin Meagher,Izzet Prowess,2,0,False,Gavin Meagher won 2-0-0
4,Luna Eason,Izzet Lessons,0,Trevor Sharp,Izzet Lessons,2,0,False,Trevor Sharp won 2-0-0
4,Matt Xu,Mono-Green Landfall,2,Evan Coker,Mono-Green Landfall,1,0,False,Matt Xu won 2-1-0
4,Connor Mullaly,Simic Rhythm,2,rick schaffer,Azorius Otters,1,0,False,Connor Mullaly won 2-1-0
4,Ivan Espinosa,Bant Airbending,2,jasontheranger,Boros Dragons,1,0,False,Ivan Espinosa won 2-1-0
4,KevinK1,Izzet Lessons,2,Gregory Johnson,Azorius Tempo,0,0,False,KevinK1 won 2-0-0
4,kwin,Dimir Excruciator,1,Ted Loewenthal,Mono-Green Landfall,2,0,False,Ted Loewenthal won 2-1-0
4,Rohit Golconda,Azorius Tempo,2,christopher bertone,Izzet Elementals,1,0,False,Rohit Golconda won 2-1-0
4,Craig Rocco,Golgari Midrange,2,Rob Moss,Izzet Spellementals,0,0,False,Craig Rocco won 2-0-0
4,Sasson Batatt,Dimir Midrange,2,ZackWind,Mono-Green Landfall,0,0,False,Sasson Batatt won 2-0-0
4,TerryEdwards,Mono-Green Landfall,2,jpmitnik,Izzet Elementals,1,0,False,TerryEdwards won 2-1-0
4,Jack Yudt,Izzet Lessons,0,Liam Etelson,Mono-Green Landfall,2,0,False,Liam Etelson won 2-0-0
4,Eric English,Dimir Excruciator,1,nlothame,Mono-Green Landfall,2,0,False,nlothame won 2-1-0
4,Joelle K,Sultai Reanimator,0,LouiOriqui,Temur Elementals,2,0,False,LouiOriqui won 2-0-0
4,James Spinelli,Izzet Spellementals,0,wallace69,Izzet Lessons,2,0,False,wallace69 won 2-0-0
4,Scott Burnette,Rakdos Monument,1,Dylan Liebert,Simic Rhythm,2,0,False,Dylan Liebert won 2-1-0
4,Mitchell Berven-Stotz,Simic Rhythm ,1,Michael Moore,Dimir Midrange,2,0,False,Michael Moore won 2-1-0
4,Garrett Askin,Sultai Rhythm ,2,Dan Schriever,Simic Landfall,1,0,False,Garrett Askin won 2-1-0
4,Joshua Willis,Izzet Lessons,2,Ian Campbell,Izzet Lessons,0,0,False,Joshua Willis won 2-0-0
4,Edgar Luna,Izzet Lessons,2,Patrick Tea,Boros Dragons,1,0,False,Edgar Luna won 2-1-0
4,drewjhowells,Mono-Green Landfall,2,Carter Steichen,Mono-Red Aggro,1,0,False,drewjhowells won 2-1-0
4,ericmarkel,Mono-Red Aggro,2,Oliver Voegeli,Dimir Excruciator,0,0,False,ericmarkel won 2-0-0
4,Jadey Davidson,Mono-White Tokens,1,Chas Hinkle,Dimir Midrange,2,0,False,Chas Hinkle won 2-1-0
4,Brett Klyn,Izzet Prowess,2,Dana Fischer,Mono-Green Landfall,1,0,False,Brett Klyn won 2-1-0
4,Jake Slupecki,Dimir Excruciator,2,Josh Good,Izzet Lessons,1,0,False,Jake Slupecki won 2-1-0
4,Ben Kill,Mono-Black Midrange,2,Joshua Hess,Boros Dragons,0,0,False,Ben Kill won 2-0-0
4,Tim Wilson,Mono-Green Landfall,2,Kanaz,Azorius Tempo,0,0,False,Tim Wilson won 2-0-0
4,JohnM1,Dimir Excruciator,0,Dessert902,Azorius Tempo,2,0,False,Dessert902 won 2-0-0
4,Talonflame23185,Mono-Green Landfall,2,Andrew Sullano,Izzet Lessons,0,0,False,Talonflame23185 won 2-0-0
4,Zaid Lorea,Azorius Aggro,2,Jacob Milchman,Izzet Elementals,1,0,False,Zaid Lorea won 2-1-0
4,Sean Zhou,Mono-Green Landfall,2,Kevin Bell,Mono-Red Aggro,0,0,False,Sean Zhou won 2-0-0
4,Austin Snide,Izzet Spellementals,0,Lamario Harris,Four-Color Control,2,0,False,Lamario Harris won 2-0-0
4,Robert Hayes,Simic Rhythm,1,William Russell,Azorius Control,2,0,False,William Russell won 2-1-0
4,Lucas Rhodes,Izzet Spellementals,2,David Dunham,Dimir Excruciator,0,0,False,Lucas Rhodes won 2-0-0
4,gilfordvj,Bant Airbending,1,Evan Vetter,Dimir Excruciator,2,0,False,Evan Vetter won 2-1-0
4,Ethan Kolby,Izzet Lessons,2,RyaH37,Simic Rhythm,0,0,False,Ethan Kolby won 2-0-0
4,Garland Muller,Dimir Midrange,2,Minh Nguyen,Dimir Excruciator,1,0,False,Garland Muller won 2-1-0
4,Chad Leiske,Izzet Lessons,1,Chris Conners,Dimir Midrange,2,0,False,Chris Conners won 2-1-0
4,Fletcher Johnson,Izzet Lessons,0,Irishpotato__,Sultai Rhythm,2,0,False,Irishpotato__ won 2-0-0
4,Samuel Coleman,Dimir Midrange,2,Austin Walker,Azorius Tempo,1,0,False,Samuel Coleman won 2-1-0
4,William Grogan,Mono-Green Landfall,2,JimW9,Bant Airbending,1,0,False,William Grogan won 2-1-0
4,Zachary McMicheaux,Azorius Control,1,Justin Johnson,Azorius Control,2,0,False,Justin Johnson won 2-1-0
4,Aaron Kaufman-Haft,Izzet Lessons,1,Logan Hulley,Izzet Elementals,2,0,False,Logan Hulley won 2-1-0
4,Robert Taylor,Gruul Landfall,1,Nicole Tipple,Dimir Excruciator,2,,False,Nicole Tipple won 2-1-0
4,Steve Cassity,Mono-Green Landfall,2,Corey Anderson,Izzet Prowess,0,0,False,Steve Cassity won 2-0-0
4,Brad Bonin,Izzet Lessons,1,Ben Whitmer,Simic Rhythm,2,0,False,Ben Whitmer won 2-1-0
4,Cormac_Manahan,Bant Airbending,2,Nate Muhlbach,Simic Rhythm,1,0,False,Cormac_Manahan won 2-1-0
4,Adam Fischer,Mono-Green Landfall,2,Noah Burns,Mono-Green Landfall,0,0,False,Adam Fischer won 2-0-0
4,Jesus Ramos,Mardu Control,1,mberlin,Dimir Excruciator,1,0,False,1-1-0 Draw
4,Montgomery Knifer,Izzet Spellementals,0,Dillon Wernimont,Izzet Lessons,2,0,False,Dillon Wernimont won 2-0-0
4,Richard Girges,Azorius Control,0,Xander Naumenko,Azorius Tempo,2,0,False,Xander Naumenko won 2-0-0
4,Tristan Pouloaky,Mono-Green Landfall,2,BMensen,Dimir Excruciator,0,0,False,Tristan Pouloaky won 2-0-0
4,Ashkan Paykar,Dimir Midrange,1,Michael Belfatto,Azorius Control,2,0,False,Michael Belfatto won 2-1-0
4,Jackson McMillan,Gruul Landfall,2,Tyler Steinwand,Izzet Elementals,0,0,False,Jackson McMillan won 2-0-0
4,"Hi, I'm Peo",Grixis Reanimator,1,Snivy,Mono-Red Aggro,2,0,False,Snivy won 2-1-0
4,Ashersf,Izzet Looting,2,Gene Friedman,Dimir Midrange,0,0,False,Ashersf won 2-0-0
4,Kevin Hernandez,Izzet Elementals,2,Jurrd,Izzet Elementals,1,0,False,Kevin Hernandez won 2-1-0
4,Konohakitsune,Izzet Lessons,1,Avi Grinberg,Simic Rhythm,2,0,False,Avi Grinberg won 2-1-0
4,Tariq Patel,Izzet Prowess,0,PercioMelo,Izzet Lessons,2,0,False,PercioMelo won 2-0-0
4,Slax,Grixis Elementals,1,Andrei Ionov,Mono-Red Aggro,2,0,False,Andrei Ionov won 2-1-0
4,Landon Quick,Izzet Blink,0,Ezekial Riley,Simic Rhythm,2,0,False,Ezekial Riley won 2-0-0
4,MaximB,Mono-Green Landfall,2,Rob Carson,Boros Dragons,0,0,False,MaximB won 2-0-0
4,bhowie9,Mono-Green Landfall,2,Heathe Butler,Izzet Lessons,0,0,False,bhowie9 won 2-0-0
4,cftsoc,Temur Harmonizer,0,ryan bowen,Mono-Red Leyline,2,0,False,ryan bowen won 2-0-0
4,Micah Larrow,Izzet Elementals,0,Joshua Johnston,Dimir Midrange,2,0,False,Joshua Johnston won 2-0-0
4,Bob Martin,Grixis Reanimator,2,David Kaufman-Bell,Mono-Red Aggro,1,0,False,Bob Martin won 2-1-0
4,Nicolas Kipreos,Izzet Lessons,2,Jau-En Shih,Boros Dragons,0,0,False,Nicolas Kipreos won 2-0-0
4,Luke Deratzou,Izzet Lessons,2,Will Kowalczyk,Izzet Lessons,1,0,False,Luke Deratzou won 2-1-0
4,Jack Kampf,Mono-Green Landfall,2,Kyle Reichard,Temur Harmonizer,1,0,False,Jack Kampf won 2-1-0
4,DaddyChef,Simic Omniscience,2,21cb,Bant Airbending,1,0,False,DaddyChef won 2-1-0
4,Sarah Howard,Four-Color Control,2,Jonathan rubin,Dimir Excruciator,1,0,False,Sarah Howard won 2-1-0
4,John Tagliarini,Izzet Lessons,0,Paul Green,Izzet Spellementals,2,0,False,Paul Green won 2-0-0
4,George Jabbour,Izzet Lessons,2,Nick Granered,Four-Color Control,0,0,False,George Jabbour won 2-0-0
4,Drew Weissmann,Selesnya Landfall,0,Daniel Will,Dimir Control,2,0,False,Daniel Will won 2-0-0
4,Michael Mascilak,Dimir Midrange,0,Eli Hand,Azorius Tempo,2,0,False,Eli Hand won 2-0-0
4,Nicholas Giallorenzi,Azorius Tempo,2,James Moskal,Izzet Prowess,1,0,False,Nicholas Giallorenzi won 2-1-0
4,Hotgirlz,Boros Dragons,0,Mtgdrip,Four-Color  Control,2,0,False,Mtgdrip won 2-0-0
4,Derick Pederson,Bant Airbending,2,Levi Gaines,Boros Dragons,1,0,False,Derick Pederson won 2-1-0
4,Camari Bolger,Temur Harmonizer,2,Dan Caskey,Dimir Excruciator,0,0,False,Camari Bolger won 2-0-0
4,Pedro da Silva,Dimir Midrange,2,Bobbi Jo Midkiff,Dimir Midrange,0,0,False,Pedro da Silva won 2-0-0
4,Jonathan Hsu,Azorius Tempo,2,Randall Uebbing,Temur Harmonizer,0,0,False,Jonathan Hsu won 2-0-0
4,Austin Graham,Izzet Lessons,1,Newton Cheng,Four-Color Rhythm,2,0,False,Newton Cheng won 2-1-0
4,Ron Eldred,Dimir Midrange,2,AlekRivera,Dimir Midrange,1,0,False,Ron Eldred won 2-1-0
4,Stephen Hanlin,Azorius Tempo,2,Gregory Vaughan,Esper Pixie,1,0,False,Stephen Hanlin won 2-1-0
4,Connor Rapelje,Dimir Excruciator,0,Steven Rorabaugh,Izzet Lessons,2,0,False,Steven Rorabaugh won 2-0-0
4,Bassel Nasri,Dimir Excruciator,2,Dominic Stryker,Izzet Prowess,0,0,False,Bassel Nasri won 2-0-0
4,Zach Pettit,Simic Rhythm,1,Gabriel Joglar,Dimir Excruciator,2,0,False,Gabriel Joglar won 2-1-0
4,Gabriel Maxson,Izzet Lessons,1,Michael Almasy,Izzet Spellementals,2,0,False,Michael Almasy won 2-1-0
4,Tyler Rebhahn,Dimir Excruciator,0,Lahn7155,Selesnya Landfall,2,0,False,Lahn7155 won 2-0-0
4,kalillazaro,Mono-White Aggro,2,Carl Cantrell,Mono-Green Landfall,1,0,False,kalillazaro won 2-1-0
4,Alex Poulosky,Izzet Prowess,2,Joshua Fulger,Bant Airbending,1,0,False,Alex Poulosky won 2-1-0
4,Grayson Nemets,Simic Rhythm,1,Cael Lindsey,Jeskai Control,2,0,False,Cael Lindsey won 2-1-0
4,Reece_Bayens,Azorius Control,2,HalfCafJason,Dimir Excruciator,0,0,False,Reece_Bayens won 2-0-0
4,"Nick ""The Honse Man"" Roller",Mono-Green Landfall,1,Curtis Eslami,Simic Rhythm,2,0,False,Curtis Eslami won 2-1-0
4,Andrew Kach,Dimir Excruciator,0,richard adams,Izzet Spellementals,2,0,False,richard adams won 2-0-0
4,Brad Phyrexian,Temur Cauldron,2,MarcelineOrion,Jeskai Midrange,1,0,False,Brad Phyrexian won 2-1-0
4,hevacte,Azorius Control,1,Tyler Johnston,Simic Rhythm,2,0,False,Tyler Johnston won 2-1-0
4,Marcus Davanzati,Izzet Spellementals,1,Fanchen Yang,Izzet Elementals,2,0,False,Fanchen Yang won 2-1-0
4,Jon Wilkins,Dimir Excruciator,0,Alfredo Barragan,Izzet Lessons,2,0,False,Alfredo Barragan won 2-0-0
4,Mac Blanchard,Izzet Spellementals,2,Mason Buonadonna,Temur Harmonizer,0,0,False,Mac Blanchard won 2-0-0
4,JohnRuml,Simic Rhythm,2,Joel Brook,Simic Rhythm,1,0,False,JohnRuml won 2-1-0
4,John Ramsey,Simic Rhythm,0,Kris Melby,Boros Aggro,2,0,False,Kris Melby won 2-0-0
4,Jack Weiss,Mono-Green Landfall,2,amiracles88,Dimir Midrange,0,0,False,Jack Weiss won 2-0-0
4,TavinJ,Dimir Midrange,0,Tim Larson,Simic Rhythm ,2,0,False,Tim Larson won 2-0-0
4,john norman,Mono-Red Aggro,2,LizardJenny,Simic Rhythm,0,0,False,john norman won 2-0-0
4,MalevolentCreed,Dimir Excruciator,2,Junyuan Zheng,Temur Harmonizer,1,0,False,MalevolentCreed won 2-1-0
4,Bradley Schlesinger,Izzet Elementals,2,Weem0,Rakdos Monument,1,0,False,Bradley Schlesinger won 2-1-0
4,Matthew Watts,Mono-Red Aggro,2,Andrew Bujorian,Izzet Lessons,0,0,False,Matthew Watts won 2-0-0
4,Mike Gallichet,Izzet Prowess,2,Jeffrey Zhang,Dimir Control,0,0,False,Mike Gallichet won 2-0-0
4,WarlockTiny,Azorius Tempo,0,Kasey Jarvis,Simic Rhythm,2,0,False,Kasey Jarvis won 2-0-0
4,inbirth,Dimir Excruciator,2,Jett Pinckard,Mono-Green Landfall,0,0,False,inbirth won 2-0-0
4,KadenWood,Sultai Reanimator,0,Ryan Overturf,Izzet Prowess,2,0,False,Ryan Overturf won 2-0-0
4,Robert Wagner Krankel,Izzet Prowess,2,Adam Lappin,Izzet Lessons,0,0,False,Robert Wagner Krankel won 2-0-0
4,Micah Munson,Izzet Elementals,2,Backinthefrey,Jeskai Control,0,0,False,Micah Munson won 2-0-0
4,Benjamin  Taylor,Temur Harmonizer,0,Gable Funchess,Esper Midrange,2,0,False,Gable Funchess won 2-0-0
